"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"etat_reg_1107_2009";"date_approbation";"date_expiration_approbation";"evaluation_risque_par";"em_rapporteur";"co_em_rapporteur";"legislations_anciennes";"legislations_actives";"autorisations_pays";"autorisation_france"
"230_sub_bnvd";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"571";"Copper hydroxide";"20427-59-2";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IT, LU, MT, PL, PT, RO, SI, SK";"Non"
"231_sub_bnvd";"cuivre de l'oxychlorure de cuivre (trihydroxychlorure de dicuivre)";"1332-65-6";"572";"Copper oxychloride";"1332-65-6";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK";"Non"
"232_sub_bnvd";"cuivre de l'oxychlorure de cuivre";"1332-40-7";"572";"Copper oxychloride";"1332-65-6";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK";"Non"
"233_sub_bnvd";"cuivre de l'oxyde cuivreux";"1317-39-1";"580";"Copper oxide";"1317-39-1";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"CY, EL, ES, HR, HU, IT, NO, PL, PT, RO, SI";"Non"
"234_sub_bnvd";"cuivre du carbonate de cuivre";"12069-69-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"235_sub_bnvd";"cuivre du sulfate de cuivre";"7758-98-7";"1221";"Copper compounds";"No unique CAS";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href="" http://data.europa.eu/eli/reg_impl/2025/1489/oj"">Reg. (EU) 2025/1489</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, CY, FR, HR, HU, IT, LU, PL, PT";"Oui"
"236_sub_bnvd";"cuivre du sulfate de cuivre";"8011-63-0";"470";"Bordeaux mixture";"No CAS allocated";"Approuvée";"2019-01-01";"2025-12-31";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"BG, CY, CZ, EL, ES, HR, HU, IT, MT, PT";"Non"
"237_sub_bnvd";"cuivre du sulfate tetracuivrique et tricalcique";"8011-63-0";"470";"Bordeaux mixture";"No CAS allocated";"Approuvée";"2019-01-01";"2025-12-31";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"BG, CY, CZ, EL, ES, HR, HU, IT, MT, PT";"Non"
"238_sub_bnvd";"cuivre du sulfate tribasique";"12527-76-3";"1222";"Tribasic copper sulphate";"12527-76-3";"Approuvée";"2019-01-01";"2029-06-30";"EFSA";"IT";"PL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1544804833561&uri=CELEX:32018R1981"">Reg. (EU) No 2018/1981</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0232"">Reg. (EU) No 232/2015</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BG, CY, CZ, DE, EL, ES, HR, HU, IT, MT, PL, PT, SI, SK";"Non"
"239_sub_bnvd";"cuivre du tallate de cuivre";"71789-22-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"240_sub_bnvd";"cyanamide de calcium";"156-62-7";"581";"Cyanamide (H & Ca cyanamide)";"420-04-2";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0745:EN:NOT"">2008/745</a>";"";""
"241_sub_bnvd";"cyanamide hydrogene";"420-04-2";"581";"Cyanamide (H & Ca cyanamide)";"420-04-2";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0745:EN:NOT"">2008/745</a>";"";""
"242_sub_bnvd";"cyantraniliprole";"736994-63-1";"1083";"Cyantraniliprole";"736994-63-1";"Approuvée";"2016-09-14";"2026-09-14";"EFSA";"ES";"FI";"";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1474010400662&uri=CELEX:32016R1414"">Reg. (EU) 2016/1414</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1474010831393&uri=CELEX:02011R0540-20160822"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"243_sub_bnvd";"cyazofamide";"120116-88-3";"583";"Cyazofamid";"120116-88-3";"Approuvée";"2021-08-01";"2036-07-31";"EFSA";"FR";"";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0023:EN:NOT"">03/23/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1593089089989&uri=CELEX:32020R0869"">Reg. (EU) 2020/869</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/843/oj"">Reg. (EU) 2021/843</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SI, SK";"Oui"
"244_sub_bnvd";"cycloxydime";"101205-02-1";"586";"Cycloxydim";"101 205-02-1";"Approuvée";"2011-06-01";"2026-08-31";"EFSA";"NL";"DK";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0004:EN:NOT"">2011/4/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537972541028&uri=CELEX:32018R1266"">Reg.(EU) No 2018/1266</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg.(EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, SE, SI, SK";"Oui"
"245_sub_bnvd";"cydia pomonella granulosis, isolat m (cpvg m)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"246_sub_bnvd";"cydia pomonella granulovirus, isolat r5 (cpgv-r5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"247_sub_bnvd";"cydia pomonella granulovirus";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"248_sub_bnvd";"cyflufenamid";"180409-60-3";"833";"Cyflufenamid";"180409-60-3 ";"Approuvée";"2010-04-01";"2027-06-30";"EFSA";"DE";"AT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0154:EN:NOT"">Dir. 2009/154/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1506590080828&uri=CELEX:32017R1527"">Reg. (EU) 2017/1527</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/324/oj"">Reg. (EU) 2024/324</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/114/oj"">Reg. (EU) No 2023/114</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FR, HR, HU, IE, LT, LU, LV, NL, PL, PT, SE, SI, SK";"Oui"
"249_sub_bnvd";"cyfluthrine";"68359-37-5";"589";"Cyfluthrin";"68359-37-5";"Non approuvée";"";"";"";"DE";"HU";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0031:EN:NOT"">03/31/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1404140256029&uri=CELEX:32014R0460"">Reg. (EU) No 460/2014</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"";""
"250_sub_bnvd";"cyhalofop butyl";"122008-85-9";"590";"Cyhalofop-butyl";"122008-85-9";"Approuvée";"2017-07-01";"2032-06-30";"EFSA";"CZ";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0064:EN:NOT"">02/64/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0549"">Reg. (EU) 2016/549</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1494514715869&uri=CELEX:32017R0753"">Reg. (EU) 2017/753</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"BG, EL, ES, FR, IT, MT, PT";"Oui"
"251_sub_bnvd";"cyhexatin";"13121-70-5";"592";"Cyhexatin";"13121-70-5";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0296:EN:NOT"">2008/296</a>";"";""
"252_sub_bnvd";"cymoxanil";"57966-95-7";"593";"Cymoxanil";"57966-95-7";"Approuvée";"2009-09-01";"2026-08-15";"EFSA";"LT";"FI";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0125:EN:NOT"">2008/125</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LU, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"834
198";"Cypermethrin
zeta-Cypermethrin";"52315-07-8";"Approuvée
Non approuvée";"2022-02-01
2009-12-01";"2029-01-31
2020-12-01";"EFSA
COM";"CZ
AT";"DE";"
<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32020R1643&qid=1604918663225"">Reg. (EU) 2020/1643</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/2049/oj"">Reg. (EU) 2021/2049</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>
<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, SI, SK
";"Oui
"
"254_sub_bnvd";"cyproconazole";"94361-06-5";"594";"Cyproconazole";"94361-06-5";"Non approuvée";"2011-06-01";"2021-05-31";"COM";"IE";"EE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0056:EN:NOT"">2011/56/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"";""
"255_sub_bnvd";"cyprodinil";"121552-61-2";"1023";"Cyprodinil";"121552-61-2";"Approuvée";"2007-05-01";"2026-10-31";"EFSA";"FR";"BG";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006L0064:EN:NOT"">06/64/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32014R0678"">Reg. (EU) No 678/2014</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/689/oj"">Reg. (EU) 2023/689</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/99/oj"">Reg. (EU) 2025/99</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"256_sub_bnvd";"cyprosulfamide";"221667-31-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"257_sub_bnvd";"cyromazine";"66215-27-8";"596";"Cyromazine";"66215-27-8";"Non approuvée";"2010-01-01";"2019-12-31";"COM";"ES";"IT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0077:EN:NOT"">2009/77/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"";""
"258_sub_bnvd";"daminozide";"1596-84-5";"599";"Daminozide";"1596-84-5";"Approuvée";"2006-03-01";"2026-09-15";"COM";"CZ";"HU";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32005L0053:EN:NOT"">05/53/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0533:EN:NOT"">Reg. (EU) No 533/2013</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/1757/oj"">Reg. (EU) 2023/1757</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/1489/oj"">Reg. (EU) 2025/1489</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, CY, CZ, DE, DK, EL, ES, FI, FR, HU, IE, IT, NL, NO, PL, PT, SE, SI";"Oui"
"259_sub_bnvd";"dazomet";"533-74-4";"835";"Dazomet";"533-74-4";"Approuvée";"2011-06-01";"2026-08-31";"EFSA";"BG";"NL";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0053:EN:NOT"">2011/53/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537972541028&uri=CELEX:32018R1266"">Reg. (EU) No 2018/1266</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CZ, DE, EL, FR, HR, HU, IT, LU, NL, PL, PT, SI, SK";"Oui"
"260_sub_bnvd";"decane-1-ol";"112-30-1";"826";"1-Decanol";"112-30-1";"Approuvée";"2011-06-01";"2026-07-15";"EFSA";"PL";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0033:EN:NOT"">2011/33/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1206/oj"">Reg. (EU) 2024/1206</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"BE, DE, EL, ES, FR, HR, HU, IT, PL";"Oui"
"261_sub_bnvd";"deltamethrine";"52918-63-5";"602";"Deltamethrin";"52918-63-5";"Approuvée";"2003-11-01";"2026-08-15";"COM";"AT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0005:EN:NOT"">03/5/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1505911130555&uri=CELEX:32017R1511"">Reg. (EU) 2017/1511</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537974747851&uri=CELEX:32018R1262"">Reg. (EU) 2018/1262</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1569849607755&uri=CELEX:32019R1589"">Reg. (EU) 2019/1589</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603180526907&uri=CELEX:32020R1511"">Reg. (EU) 2020/1511</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1757/oj"">Reg. (EU) 2023/1757</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1734/oj"">Reg. (EU) 2024/1734</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"262_sub_bnvd";"derives d'acides gras vegetaux";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"263_sub_bnvd";"desmediphame";"13684-56-5";"605";"Desmedipham";"13684-56-5";"Non approuvée";"";"";"";"FI";"DK";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0058:EN:NOT"">04/58/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1562076200970&uri=CELEX:32019R1100"">Reg. (EU) 2019/1100</a>";"";""
"264_sub_bnvd";"di aminopropyl laurylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";"";"";"";""
"265_sub_bnvd";"di-1-p-menthene";"34363-01-4";"607";"Di-1-p-menthene B470";"No CAS allocated";"Non approuvée";"";"";"";"";"";"";"";"";""
"266_sub_bnvd";"diazinon";"333-41-5";"612";"Diazinon";"333-41-5";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007D0393:EN:NOT"">2007/393</a>";"";""
"267_sub_bnvd";"dicamba dimethylammonium";"2300-66-5";"";"";"";"";"";"";"";"";"";"";"";"";""
