"id_bnvd";"libelle_bnvd";"cas_bnvd";"vtr_nom";"vtr_remarque_agritox";"vtr_valeur_agritox";"vtr_unite_agritox";"vtr_source_agritox";"vtr_etude_pivot_agritox";"vtr_etude_pivot_noael_valeur_agritox";"vtr_etude_pivot_noael_unite_agritox";"vtr_fs_agritox";"vtr_fcaoi_agritox";"vtr_remarque_eupdb";"vtr_valeur_eupdb";"vtr_unite_eupdb";"vtr_source_eupdb"
"252_sub_bnvd";"cymoxanil";"57966-95-7";"DJA";"";0.013;"mg/kg/j";"UE 01/09/09";"1 an, voie orale, chien";"1.3";"mg/kg p.c./j";100;"non nécessaire";"";0.013;"mg/kg bw/day";"EFSA 08"
"252_sub_bnvd";"cymoxanil";"57966-95-7";"DRfA";"";0.08;"mg/kg pc";"UE 01/09/09";"Tératogenèse, voie orale, lapin";"8";"mg/kg p.c./j";100;"non nécessaire";"";0.08;"mg/kg bw";"EFSA 08"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"AAOEL";"";0.0025;"mg/kg pc";"UE 01/02/22";"Neurotoxicité du développement, rat";"15";"mg/kg/p.c./j";3000;"50%";"";0.0025;"mg/kg bw";"Reg. (EU) 2021/2049"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"AOEL";"";0.0025;"mg/kg/j";"UE 01/02/22";"Neurotoxicité du développement, rat";"15";"mg/kg p.c./j";3000;"50%";"";0.0025;"mg/kg bw/day";"Reg. (EU) 2021/2049"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"DJA";"";0.005;"mg/kg/j";"UE 01/02/22";"2 ans, voie orale, rat";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.005;"mg/kg bw/day";"Reg. (EU) 2021/2049"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"DJA";"";0.005;"mg/kg/j";"UE 01/02/22";"2 ans, voie orale, rat";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.0015;"mg/kg bw/day";"EFSA 2023"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"DRfA";"";0.005;"mg/kg pc";"UE 01/02/22";"Neurotoxicité du développement, rat";"15";"mg/kg p.c./j";3000;"non nécessaire";"";0.005;"mg/kg bw";"Reg. (EU) 2021/2049"
"253_sub_bnvd";"cypermethrine";"52315-07-8";"DRfA";"";0.005;"mg/kg pc";"UE 01/02/22";"Neurotoxicité du développement, rat";"15";"mg/kg p.c./j";3000;"non nécessaire";"";0.0015;"mg/kg bw";"EFSA 2023"
"254_sub_bnvd";"cyproconazole";"94361-06-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"11/56/EU"
"254_sub_bnvd";"cyproconazole";"94361-06-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"11/56/EU"
"254_sub_bnvd";"cyproconazole";"94361-06-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw";"11/56/EU"
"255_sub_bnvd";"cyprodinil";"121552-61-2";"AOEL";"";0.03;"mg/kg/j";"UE 04/04/06";"90 jours, voie orale, rat";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"Dir 06/64"
"255_sub_bnvd";"cyprodinil";"121552-61-2";"DJA";"";0.03;"mg/kg/j";"UE 04/04/06";"2 ans, voie orale, rat";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"Dir 06/64"
"255_sub_bnvd";"cyprodinil";"121552-61-2";"DRfA";"non pertinent";"";"";"UE 04/04/06";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 06/64"
"256_sub_bnvd";"cyprosulfamide";"221667-31-8";"AOEL";"";0.39;"mg/kg/j";"CES_PHYTO 24/05/11";"2 ans, voie orale, rat";"39";"mg/kg p.c./j";100;"non nécessaire";"";"";"";""
"256_sub_bnvd";"cyprosulfamide";"221667-31-8";"DJA";"";0.39;"mg/kg/j";"CES_PHYTO 24/05/11";"2 ans, voie orale, rat";"39";"mg/kg p.c./j";100;"non nécessaire";"";"";"";""
"256_sub_bnvd";"cyprosulfamide";"221667-31-8";"DRfA";"non pertinent";"";"";"CES_PHYTO 24/05/11";"";"";"";"";"non nécessaire";"";"";"";""
"257_sub_bnvd";"cyromazine";"66215-27-8";"AOEL";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw/day";"Dir 09/77"
"257_sub_bnvd";"cyromazine";"66215-27-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw/day";"Dir 09/77"
"257_sub_bnvd";"cyromazine";"66215-27-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw";"Dir 09/77"
"258_sub_bnvd";"daminozide";"1596-84-5";"AOEL";"";0.16;"mg/kg/j";"UE 15/02/05";"18 mois, voie orale, souris";"45";"mg/kg p.c./j";100;"35%";"";0.16;"mg/kg bw/day";"Dir 05/53"
"258_sub_bnvd";"daminozide";"1596-84-5";"DJA";"";0.45;"mg/kg/j";"UE 15/02/05";"18 mois, voie orale, souris";"45";"mg/kg p.c./j";100;"non nécessaire";"";0.45;"mg/kg bw/day";"Dir 05/53"
"258_sub_bnvd";"daminozide";"1596-84-5";"DRfA";"non pertinent";"";"";"UE 15/02/05";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 05/53"
"259_sub_bnvd";"dazomet";"533-74-4";"AOEL";"";0.015;"mg/kg/j";"UE 01/06/11";"90 jours, voie orale, rat";"1.5";"mg/kg p.c./j";100;"non nécessaire";"";0.015;"mg/kg bw/day";"11/53/EU"
"259_sub_bnvd";"dazomet";"533-74-4";"DJA";"";0.01;"mg/kg/j";"UE 01/06/11";"2 ans, voie orale, rat";"0.9";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"11/53/EU"
"259_sub_bnvd";"dazomet";"533-74-4";"DRfA";"";0.03;"mg/kg pc";"UE 01/06/11";"Tératogenèse, voie orale, rat";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw";"11/53/EU"
"260_sub_bnvd";"decane-1-ol";"112-30-1";"AOEL";"";10.0;"mg/kg/j";"UE 01/06/11";"Tératogenèse, voie orale, rat";"1000";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"260_sub_bnvd";"decane-1-ol";"112-30-1";"DJA";"non pertinent";"";"";"UE 01/06/11";"";"";"";"";"non nécessaire";"";"";"";""
"260_sub_bnvd";"decane-1-ol";"112-30-1";"DRfA";"non pertinent";"";"";"UE 01/06/11";"";"";"";"";"non nécessaire";"";"";"";""
"261_sub_bnvd";"deltamethrine";"52918-63-5";"AOEL";"";0.0075;"mg/kg/j";"UE 18/10/02";"90 jours et 1 an, voie orale, chien";"1";"mg/kg p.c./j";100;"75%";"";0.0075;"mg/kg bw/day";"Dir 03/5"
"261_sub_bnvd";"deltamethrine";"52918-63-5";"DJA";"";0.01;"mg/kg/j";"UE 18/10/02";"90 jours et 1 an, voie orale, chien";"1";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"Dir 03/5"
"261_sub_bnvd";"deltamethrine";"52918-63-5";"DRfA";"";0.01;"mg/kg pc";"UE 18/10/02";"90 jours et 1 an, voie orale, chien";"1";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw";"Dir 03/5"
"262_sub_bnvd";"derives d'acides gras vegetaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"263_sub_bnvd";"desmediphame";"13684-56-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.016;"mg/kg bw/day";"Reg. (EU) 2019/1100"
"263_sub_bnvd";"desmediphame";"13684-56-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.016;"mg/kg bw/day";"Reg. (EU) 2019/1100"
"263_sub_bnvd";"desmediphame";"13684-56-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.05;"mg/kg bw";"Reg. (EU) 2019/1100"
"264_sub_bnvd";"di aminopropyl laurylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"265_sub_bnvd";"di-1-p-menthene";"34363-01-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"266_sub_bnvd";"diazinon";"333-41-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.0002;"mg/kg bw/day";"EFSA 06"
"266_sub_bnvd";"diazinon";"333-41-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.0002;"mg/kg bw/day";"EFSA 06"
"266_sub_bnvd";"diazinon";"333-41-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.025;"mg/kg bw";"EFSA 06"
"267_sub_bnvd";"dicamba dimethylammonium";"2300-66-5";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"268_sub_bnvd";"dicamba";"1918-00-9";"AOEL";"";0.3;"mg/kg/j";"UE 01/01/13";"Tératogenèse, voie orale, lapin";"30";"mg/kg p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw/day";"Dir 08/69"
"268_sub_bnvd";"dicamba";"1918-00-9";"DJA";"";0.3;"mg/kg/j";"UE 01/01/13";"Reproduction sur deux générations, rat";"35";"mg/kg p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw/day";"Dir 08/69"
"268_sub_bnvd";"dicamba";"1918-00-9";"DRfA";"";0.3;"mg/kg pc";"UE 01/01/13";"Tératogenèse, voie orale, lapin";"30";"mg/kg p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw";"Dir 08/69"
"269_sub_bnvd";"dichlobenil";"1194-65-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"270_sub_bnvd";"dichlormide";"37764-25-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"271_sub_bnvd";"dichloro isocyanurate de sodium dihydrate";"51580-86-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"272_sub_bnvd";"dichloroisocyanurate de sodium";"2893-78-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"273_sub_bnvd";"dichlorprop-p";"15165-67-0";"AOEL";"";0.35;"mg/kg/j";"UE 23/05/06";"90 jours, voie orale, rat";"35";"mg/kg p.c./j";100;"non nécessaire";"";0.35;"mg/kg bw/day";"Dir 06/74"
"273_sub_bnvd";"dichlorprop-p";"15165-67-0";"DJA";"";0.06;"mg/kg/j";"UE 23/05/06";"18 mois, voie orale, souris";"6";"mg/kg p.c./j";100;"non nécessaire";"";0.06;"mg/kg bw/day";"Dir 06/74"
"273_sub_bnvd";"dichlorprop-p";"15165-67-0";"DRfA";"";0.5;"mg/kg pc";"UE 23/05/06";"Tératogenèse, voie orale, lapin";"50";"mg/kg p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"Dir 06/74"
"274_sub_bnvd";"dichlorvos";"62-73-7";"AOEL";"";"";"";"";"";"";"";"";"";"";0.0005;"mg/kg bw/day";"EFSA 06 (tentative value)"
"274_sub_bnvd";"dichlorvos";"62-73-7";"DJA";"";"";"";"";"";"";"";"";"";"";8e-05;"mg/kg bw/day";"EFSA 06 (tentative value)"
"274_sub_bnvd";"dichlorvos";"62-73-7";"DRfA";"";"";"";"";"";"";"";"";"";"";0.002;"mg/kg bw";"EFSA 06 (tentative value)"
"275_sub_bnvd";"diclofop methyl";"51338-27-3";"AOEL";"";0.003;"mg/kg/j";"UE 01/06/11";"Tératogenèse, voie orale, lapin";"0.3";"mg/kg p.c./j";100;"non nécessaire";"";0.003;"mg/kg bw/day";"11/45/EU"
"275_sub_bnvd";"diclofop methyl";"51338-27-3";"DJA";"";0.001;"mg/kg/j";"UE 01/06/11";"2 ans, voie orale, rat";"0.2";"mg/kg p.c./j";200;"non nécessaire";"";0.001;"mg/kg bw/day";"11/45/EU"
"275_sub_bnvd";"diclofop methyl";"51338-27-3";"DRfA";"";0.03;"mg/kg pc";"UE 01/06/11";"Tératogenèse, voie orale, lapin";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw";"11/45/EU"
"276_sub_bnvd";"dicofol";"115-32-2";"DJA";"";"";"";"";"";"";"";"";"";"";0.002;"mg/kg bw/day";"2008/764/EC"
"276_sub_bnvd";"dicofol";"115-32-2";"DRfA";"";"";"";"";"";"";"";"";"";"";0.15;"mg/kg bw/day";" 2008/764/EC"
"277_sub_bnvd";"difenacoum";"56073-07-5";"AOEL";"";"";"";"";"";"";"";"";"";"";1.7e-05;"mg/kg bw/day";"EFSA 08"
"277_sub_bnvd";"difenacoum";"56073-07-5";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"277_sub_bnvd";"difenacoum";"56073-07-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"278_sub_bnvd";"difenoconazole";"119446-68-3";"AOEL";"";0.16;"mg/kg/j";"UE 05/12/11";"Tératogenèse, voie orale, rat";"20";"mg/kg p.c./j";100;"non nécessaire";"";0.16;"mg/kg bw/day";"Dir 08/69"
"278_sub_bnvd";"difenoconazole";"119446-68-3";"DJA";"";0.01;"mg/kg/j";"UE 01/01/09";"2 ans, voie orale, rat";"20";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"Dir 08/69"
"278_sub_bnvd";"difenoconazole";"119446-68-3";"DRfA";"";0.16;"mg/kg pc";"UE 05/12/11";"Tératogenèse, voie orale, rat";"20";"mg/kg p.c./j";100;"non nécessaire";"";0.16;"mg/kg bw";"Dir 08/69"
"279_sub_bnvd";"difethialone";"104653-34-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"280_sub_bnvd";"diflubenzuron";"35367-38-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.033;"mg/kg bw/day";"Reg. (EU) 2017/855"
"280_sub_bnvd";"diflubenzuron";"35367-38-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw/day";"Reg. (EU) 2017/855"
"280_sub_bnvd";"diflubenzuron";"35367-38-5";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Reg. (EU) 2017/855"
"281_sub_bnvd";"diflufenicanil";"83164-33-4";"AOEL";"";0.11;"mg/kg/j";"UE 30/06/08";"90 jours, voie orale, rat";"18.5";"mg/kg p.c./j";100;"58%";"";0.11;"mg/kg bw/day";"Dir 08/66"
"281_sub_bnvd";"diflufenicanil";"83164-33-4";"DJA";"";0.2;"mg/kg/j";"UE 30/06/08";"2 ans, voie orale, rat";"23.3";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw/day";"Dir 08/66"
"281_sub_bnvd";"diflufenicanil";"83164-33-4";"DRfA";"non pertinent";"";"";"UE 30/06/08";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/66"
"282_sub_bnvd";"dimethachlore";"50563-36-5";"AOEL";"";0.1;"mg/kg/j";"UE 01/01/10";"90 jours, voie orale, chien";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Dir 09/77"
"282_sub_bnvd";"dimethachlore";"50563-36-5";"DJA";"";0.1;"mg/kg/j";"UE 01/01/10";"2 ans, voie orale, rat";"11.1";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Dir 09/77"
"282_sub_bnvd";"dimethachlore";"50563-36-5";"DRfA";"";0.5;"mg/kg pc";"UE 01/01/10";"Tératogenèse, voie orale, rat";"50";"mg/kg/p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"Dir 09/77"
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"AAOEL";"";0.08;"mg/kg pc";"UE 01/09/19";"Tératogenèse, voie orale, rat";"25";"mg/kg/p.c./j";300;"non nécessaire";"";0.08;"mg/kg bw";"Renewal Report 2019 SANTE/11149/2018 Rev 3"
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"AOEL";"";0.04;"mg/kg/j";"UE 01/09/19";"90 jours, voie orale, chien";"4.3";"mg/kg p.c./j";100;"non nécessaire";"";0.04;"mg/kg bw/day";"Renewal Report 2019 SANTE/11149/2018 Rev 3"
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"DJA";"";0.04;"mg/kg/j";"UE 01/09/19";"90 jours, voie orale, chien";"4.3";"mg/kg p.c./j";100;"non nécessaire";"";0.04;"mg/kg bw/day";"Renewal Report 2019 SANTE/11149/2018 Rev 3"
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"DRfA";"";0.08;"mg/kg pc";"UE 01/09/19";"Tératogenèse, voie orale, rat";"25";"mg/kg p.c./j";300;"non nécessaire";"";0.08;"mg/kg bw";"Renewal Report 2019 SANTE/11149/2018 Rev 3"
"284_sub_bnvd";"dimethenamide";"87674-68-8";"AOEL";"";"";"";"";"";"";"";"";"";"";0.04;"mg/kg bw/day";"EFSA 05"
"284_sub_bnvd";"dimethenamide";"87674-68-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"EFSA 05"
"284_sub_bnvd";"dimethenamide";"87674-68-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.25;"mg/kg bw";"EFSA 05"
"285_sub_bnvd";"dimethoate";"60-51-5";"AOEL";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2019/1090"
"285_sub_bnvd";"dimethoate";"60-51-5";"DJA";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2019/1090"
"285_sub_bnvd";"dimethoate";"60-51-5";"DRfA";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2019/1090"
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"AAOEL";"";0.6;"mg/kg pc";"UE 10/05/23";"Tératogenèse, voie orale, rat";"60";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"AOEL";"";0.05;"mg/kg/j";"UE 10/05/23";"1 an, voie orale, chien";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.15;"mg/kg bw/day";"Dir 07/25"
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"DJA";"";0.05;"mg/kg/j";"UE 10/05/23";"1 an, voie orale, chien";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"Dir 07/25"
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"DRfA";"";0.6;"mg/kg pc";"UE 10/05/23";"Tératogenèse, voie orale, rat";"60";"mg/kg/p.c./j";100;"non nécessaire";"";0.6;"mg/kg bw";"Dir 07/25"
"287_sub_bnvd";"dimethyl disulfide";"624-92-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"288_sub_bnvd";"dimethyl polysiloxane";"63148-62-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"AAOEL";"";0.018;"mg/kg pc";"UE 25/05/23";"Autre(s) étude(s)";"4";"mg/kg/p.c./j";100;"46%";"";0.018;"mg/kg bw";"Reg. (EU) 2023/1436"
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"AOEL";"";0.007;"mg/kg/j";"UE 25/05/23";"Reproduction sur deux générations, rat";"1.5";"mg/kg p.c./j";100;"46%";"";0.007;"mg/kg bw/day";"Reg. (EU) 2023/1436"
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"DJA";"";0.015;"mg/kg/j";"UE 25/05/23";"Reproduction sur une génération, rat";"1.5";"mg/kg p.c./j";100;"non nécessaire";"";0.015;"mg/kg bw/day";"Reg. (EU) 2023/1436"
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"DRfA";"";0.04;"mg/kg pc";"UE 25/05/23";"Autre(s) étude(s)";"4";"mg/kg p.c./j";100;"non nécessaire";"";0.04;"mg/kg bw";"Reg. (EU) 2023/1436"
"290_sub_bnvd";"dinocap";"39300-45-3";"AOEL";"";"";"";"";"";"";"";"";"";"";0.003;"mg/kg bw/day";"Dir 06/136"
"290_sub_bnvd";"dinocap";"39300-45-3";"DJA";"";"";"";"";"";"";"";"";"";"";0.004;"mg/kg bw/day";"Dir 06/136"
"290_sub_bnvd";"dinocap";"39300-45-3";"DRfA";"";"";"";"";"";"";"";"";"";"";0.004;"mg/kg bw";"Dir 06/136"
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"AAOEL";"";3000.0;"ppm";"UE 01/09/09";"";"";"";5;"non nécessaire";"";"";"";""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"AAOEL";"";15000.0;"ppm";"UE 01/09/09";"";"";"";1;"non nécessaire";"";"";"";""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"AOEC";"";5000.0;"ppm";"UE 01/09/09";"";"";"";1;"non nécessaire";"";"";"";""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"AOEC";"";1000.0;"ppm";"UE 01/09/09";"";"";"";5;"non nécessaire";"";"";"";""
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"292_sub_bnvd";"diphenylamine";"122-39-4";"AOEL";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw/day";"EFSA 08"
"292_sub_bnvd";"diphenylamine";"122-39-4";"DJA";"";"";"";"";"";"";"";"";"";"";0.075;"mg/kg bw/day";"EFSA 08"
"292_sub_bnvd";"diphenylamine";"122-39-4";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 08"
"293_sub_bnvd";"diquat";"85-00-7";"AOEL";"";"";"";"";"";"";"";"";"";"";0.0002;"mg/kg bw/day";"Reg. (EU) 2018/1532"
"293_sub_bnvd";"diquat";"85-00-7";"DJA";"";"";"";"";"";"";"";"";"";"";0.002;"mg/kg bw/day";"Reg. (EU) 2018/1532"
"293_sub_bnvd";"diquat";"85-00-7";"DRfA";"";"";"";"";"";"";"";"";"";"";0.01;"mg/kg bw";"Reg. (EU) 2018/1532"
"294_sub_bnvd";"disodium phosphate";"7558-79-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"295_sub_bnvd";"disulfure de dimethyle (dmds)";"624-92-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"296_sub_bnvd";"dithianon";"3347-22-6";"AOEL";"";0.0135;"mg/kg/j";"UE 01/06/05";"90 jours, voie orale, chien";"3";"mg/kg p.c./j";100;"45%";"";0.0135;"mg/kg bw/day";"11/41/EU"
"296_sub_bnvd";"dithianon";"3347-22-6";"DJA";"";0.01;"mg/kg/j";"UE 01/06/11";"2 ans, voie orale, rat";"1";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"11/41/EU"
"296_sub_bnvd";"dithianon";"3347-22-6";"DRfA";"";0.12;"mg/kg pc";"UE 01/06/11";"28 jours, voie orale, rat";"12";"mg/kg p.c./j";100;"non nécessaire";"";0.12;"mg/kg bw";"11/41/EU"
"297_sub_bnvd";"diuron";"330-54-1";"AOEL";"";"";"";"";"";"";"";"";"";"";0.007;"mg/kg bw/day";"Dir 08/91"
"297_sub_bnvd";"diuron";"330-54-1";"DJA";"";"";"";"";"";"";"";"";"";"";0.007;"mg/kg bw/day";"Dir 08/91"
"297_sub_bnvd";"diuron";"330-54-1";"DRfA";"";"";"";"";"";"";"";"";"";"";0.016;"mg/kg bw";"Dir 08/91"
"298_sub_bnvd";"dodemorphe acetate";"31717-87-0";"AOEL";"";"";"";"";"";"";"";"";"";"";0.033;"mg/kg bw/day";"Dir 08/125"
"298_sub_bnvd";"dodemorphe acetate";"31717-87-0";"DJA";"";"";"";"";"";"";"";"";"";"";0.082;"mg/kg bw/day";"EFSA 08"
"298_sub_bnvd";"dodemorphe acetate";"31717-87-0";"DRfA";"";"";"";"";"";"";"";"";"";"";0.33;"mg/kg bw";"EFSA 08"
"299_sub_bnvd";"dodine";"2439-10-3";"AOEL";"";0.045;"mg/kg/j";"UE 01/02/11";"90 jours, voie orale, rat";"10";"mg/kg p.c./j";100;"45%";"";0.045;"mg/kg bw/day";"EFSA 10"
"299_sub_bnvd";"dodine";"2439-10-3";"DJA";"";0.1;"mg/kg/j";"UE 01/02/11";"90 jours et 1 an, voie orale, chien";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"EFSA 10"
"299_sub_bnvd";"dodine";"2439-10-3";"DRfA";"";0.1;"mg/kg pc";"UE 01/02/11";"Tératogenèse, voie orale, rat";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw";"EFSA 10"
"300_sub_bnvd";"e,z-8-dodecen-1-yl acetate + z-8-dodecen-1-ol";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"301_sub_bnvd";"e-5-decen-1-ol";"56578-18-8";"AAOEL";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"301_sub_bnvd";"e-5-decen-1-ol";"56578-18-8";"AOEL";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"301_sub_bnvd";"e-5-decen-1-ol";"56578-18-8";"DJA";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"301_sub_bnvd";"e-5-decen-1-ol";"56578-18-8";"DRfA";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"302_sub_bnvd";"e/z8 acetate de dodecenyle";"37338-40-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"303_sub_bnvd";"e/z9-dodecenyl acetate";"16974-34-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"304_sub_bnvd";"e7,e/z9-dodecadienyl acetate + n-dodecanyl acetate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"305_sub_bnvd";"e7,z9-dodecadienylacetate";"54364-62-4";"AAOEL";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"305_sub_bnvd";"e7,z9-dodecadienylacetate";"54364-62-4";"AOEL";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"305_sub_bnvd";"e7,z9-dodecadienylacetate";"54364-62-4";"DJA";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"305_sub_bnvd";"e7,z9-dodecadienylacetate";"54364-62-4";"DRfA";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"306_sub_bnvd";"e8,e10-dodecadiene-1-ol";"33956-49-9";"AAOEL";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"306_sub_bnvd";"e8,e10-dodecadiene-1-ol";"33956-49-9";"AOEL";"";0.33;"mg/kg/j";"UE 01/09/22";"28 jours, voie orale, rat";"1000";"mg/kg/p.c./j";3000;"non nécessaire";"";"";"";""
"306_sub_bnvd";"e8,e10-dodecadiene-1-ol";"33956-49-9";"DJA";"";0.33;"mg/kg/j";"UE 01/09/22";"28 jours, voie orale, rat";"1000";"mg/kg/p.c./j";3000;"non nécessaire";"";"";"";""
"306_sub_bnvd";"e8,e10-dodecadiene-1-ol";"33956-49-9";"DRfA";"non pertinent";"";"";"UE 01/09/22";"";"";"";"";"non nécessaire";"";"";"";""
"307_sub_bnvd";"e8,e10-dodécadiène-1-ol + tétradécylacétate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"308_sub_bnvd";"edta";"60-00-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
