"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"micro_organisme";"substance_base";"faible_risque";"faible_risque_liste_amm_ephy";"candidat_substitution";"candidat_substitution_type";"in_uab_pro";"uab_pro_liste_amm_ephy";"in_uab_amateur";"uab_amateur_liste_amm_ephy";"in_biocontrole";"biocontrole_liste_amm_ephy";"in_eaj";"in_eaj_bnvd";"eaj_liste_amm_bnvd";"in_eaj_ephy";"eaj_liste_amm_ephy"
"640_sub_bnvd";"soufre";"7704-34-9";"1028";"Sulphur";"No CAS allocated";False;False;False;"";False;"";True;"2090105
2120168
2130277
2150118
2160475
2160818
2160845
2190499
2190632
2190652
8800494
9000222
9900432";True;"2010100
2010101
2060192
2110083
2190811
2190874
2210939
9500341";True;"2010100
2010101
2060192
2090105
2120168
2130277
2150118
2160475
2160818
2160845
2190499
2190632
2190652
2190811
2190874
2210939
2230160
7100322
8700571
8800494
9000222
9400501
9500341
9800455
9900432";True;True;"2010100
2010101
2060192
2110083
2190874
2210939
9100162
9100163
9500341
9800455";True;"2010100
2010101
2060192
2110083
2190811
2190874
2210939
9500341
9800455"
"641_sub_bnvd";"spinetoram";"935545-74-7";"1166";"Spinetoram";"See note ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"642_sub_bnvd";"spinosad";"168316-95-8";"1167";"Spinosad";"168316-95-8";False;False;False;"";False;"";True;"2060098
2060130
2060132
2171089
2190053
2190054
2190441";True;"2190088
2190760";True;"2060130
2171089
2190441
2190760";True;True;"2190088
2190760";True;"2190088
2190760"
"643_sub_bnvd";"spirodiclofen";"148477-71-8";"1168";"Spirodiclofen";"148477-71-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"644_sub_bnvd";"spiromesifen";"283594-90-1";"1169";"Spiromesifen";"283594-90-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"645_sub_bnvd";"spirotetramat";"203313-25-1";"1170";"Spirotetramat";"203313-25-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"646_sub_bnvd";"spiroxamine";"118134-30-8";"1171";"Spiroxamine";"118134-30-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"647_sub_bnvd";"spores de beauveria bassiana 147";"";"";"";"";"";"";"";"";"";"";True;"9300093";False;"";True;"9300093";False;False;"";False;""
"648_sub_bnvd";"spores de beauveria tenella 96";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"649_sub_bnvd";"streptococcus faecium";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"650_sub_bnvd";"streptomyces k61 (anciennement streptomyces griseoviridis)";"";"";"";"";"";"";"";"";"";"";True;"2140208";False;"";True;"2140208";False;False;"";False;""
"651_sub_bnvd";"suif";"61789-97-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"652_sub_bnvd";"sulcotrione";"99105-77-8";"1177";"Sulcotrione";"99105-77-8";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"653_sub_bnvd";"sulfate d'ammonium";"7783-20-2";"343";"Ammonium sulphate";"7783-20-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"654_sub_bnvd";"sulfate de fer (sulfate ferreux heptahydrate)";"7782-63-0";"237";"Iron sulphate";"see remark";False;False;False;"";False;"";False;"";False;"";True;"2130125
2130126
2130127
2130128
2140190
2140193
2180283
8100033
8800297
8900700
8920634
8920639
9120616
9400156
9700032
9800302
9900324
9900360
9900361";True;True;"2000071
2000241
2000386
2130125
2130126
2180283
8800297
8820359
8900700
8920634
8920639
9120180
9120277
9120616
9220043
9220045
9400456
9420040
9420112
9500037
9500038
9500143
9500281
9600325
9700032
9800302
9800358
9900320
9900324
9900360
9900361";True;"2000071
2000241
2000386
2040080
2130125
2130126
2140193
2180283
8800297
8820359
8900700
8920634
8920639
9120180
9120277
9120616
9220043
9220045
9400456
9420040
9420112
9420113
9500037
9500038
9500143
9500281
9600325
9700032
9800302
9800358
9900320
9900324
9900360
9900361"
"655_sub_bnvd";"sulfate de fer monohydrate";"17375-41-6";"237";"Iron sulphate";"see remark";False;False;False;"";False;"";False;"";False;"";True;"2180256";True;True;"2180256";True;"2180256"
"656_sub_bnvd";"sulfate double d'oxyquinoleine et de potassium";"15077-57-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"657_sub_bnvd";"sulfosate";"81591-81-3";"811";"Glyphosate";"1071-83-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9700414";True;"9700414"
"658_sub_bnvd";"sulfosulfuron";"141776-32-1";"1412";"Sulfosulfuron";"141776-32-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"659_sub_bnvd";"tau-fluvalinate";"102851-06-9";"1373";"tau-Fluvalinate";"102851-06-9";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000017";False;""
"660_sub_bnvd";"tebuconazole";"107534-96-3";"779";"Tebuconazole";"107534-96-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2090178";True;"2090178
2120213
2150011"
"661_sub_bnvd";"tebufenozide";"112410-23-8";"780";"Tebufenozide";"112410-23-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"662_sub_bnvd";"tebufenpyrad";"119168-77-3";"1374";"Tebufenpyrad";"119168-77-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;False;"";True;"2159998"
"663_sub_bnvd";"teflubenzuron";"83121-18-0";"783";"Teflubenzuron";"Teflubenzuron";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"664_sub_bnvd";"tefluthrine";"79538-32-2";"784";"Tefluthrin";"79538-32-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"665_sub_bnvd";"tembotrione";"335104-84-2";"1218";"Tembotrione";"335104-84-2";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"666_sub_bnvd";"temephos";"3383-96-8";"785";"Temephos";"3383-96-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"667_sub_bnvd";"terbuthylazine";"5915-41-3";"788";"Terbuthylazine";"5915-41-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"668_sub_bnvd";"terebenthine";"8006-64-2";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8400364";False;""
"669_sub_bnvd";"terpenes d'huile essentielle d'orange";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"670_sub_bnvd";"tetraconazole";"112281-77-3";"790";"Tetraconazole";"112281-77-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"671_sub_bnvd";"thiabendazole";"148-79-8";"795";"Thiabendazole";"148-79-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"672_sub_bnvd";"thiaclopride";"111988-49-9";"841";"Thiacloprid";"111988-49-9";False;False;False;"";True;"propriétés de perturbation endocrinienne";False;"";False;"";False;"";True;True;"2080089
2080090";True;"2080089
2080090"
"673_sub_bnvd";"thiamethoxam";"153719-23-4";"796";"Thiamethoxam";"153719-23-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"674_sub_bnvd";"thiencarbazone-methyl";"317815-83-1";"800";"Thiencarbazone-methyl";"317815-83-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"675_sub_bnvd";"thifensulfuron-methyle";"79277-27-3";"842";"Thifensulfuron-methyl";"79277-27-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"676_sub_bnvd";"thiocyanate d'ammonium";"1761-95-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"677_sub_bnvd";"thiocyanate d'ammonium";"1762-95-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"678_sub_bnvd";"thiodicarbe";"59669-26-0";"802";"Thiodicarb";"59669-26-0";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2030078
2040200";True;"2030078
2040200"
"679_sub_bnvd";"thiophanate-methyl";"23564-05-8";"807";"Thiophanate-methyl";"23564-05-8";False;False;False;"";False;"";False;"";False;"";False;"";True;False;"";True;"2130183"
"680_sub_bnvd";"thirame";"137-26-8";"141";"Thiram";"137-26-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"681_sub_bnvd";"thymol";"89-83-8";"1082";"Thymol";"89-83-8";False;False;False;"";False;"";True;"2161080";False;"";True;"2161080";False;False;"";False;""
"682_sub_bnvd";"tolclofos-methyl";"57018-04-9";"143";"Tolclofos-methyl";"57018-04-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"683_sub_bnvd";"triacetate de guazatine";"115044-19-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"684_sub_bnvd";"triadimenol";"55219-65-3";"153";"Triadimenol";"55219-65-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"8400108";True;"8400108"
"685_sub_bnvd";"triallate";"2303-17-5";"154";"Tri-allate";"2303-17-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"686_sub_bnvd";"triazoxide";"72459-58-6";"159";"Triazoxide";"72459-58-6";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"687_sub_bnvd";"tribenuron-methyle";"101200-48-0";"160";"Tribenuron (aka metometuron)";"106040-48-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"688_sub_bnvd";"trichoderma asperellum icc012";"";"";"";"";"";"";"";"";"";"";True;"2180120";False;"";True;"2180120";False;False;"";False;""
"689_sub_bnvd";"trichoderma asperellum t25";"";"";"";"";"";"";"";"";"";"";True;"2150839";False;"";True;"2150839";False;False;"";False;""
"690_sub_bnvd";"trichoderma asperellum t34";"";"";"";"";"";"";"";"";"";"";True;"2160492";False;"";True;"2160492";False;False;"";False;""
"691_sub_bnvd";"trichoderma asperellum tv1";"";"";"";"";"";"";"";"";"";"";True;"2130089";False;"";True;"2130089";False;False;"";False;""
"692_sub_bnvd";"trichoderma atroviride souche l-1237";"";"";"";"";"";"";"";"";"";"";True;"2080004
2160686";False;"";True;"2080004
2160686";False;False;"";False;""
"693_sub_bnvd";"trichoderma atroviride souche sc1";"";"";"";"";"";"";"";"2169998";"";"";True;"2169998";False;"";True;"2169998";False;False;"";False;""
"694_sub_bnvd";"trichoderma atroviride t11";"";"";"";"";"";"";"";"";"";"";True;"2150839";False;"";True;"2150839";False;False;"";False;""
"695_sub_bnvd";"trichoderma atroviride";"";"";"";"";"";"";"";"2169998";"";"";True;"2080004
2169998";False;"";True;"2080004
2169998";False;False;"";False;""
"696_sub_bnvd";"trichoderma gamsii icc080";"";"";"";"";"";"";"";"";"";"";True;"2180120";False;"";True;"2180120";False;False;"";False;""
"697_sub_bnvd";"trichoderma harzianum souche t22";"";"";"";"";"";"";"";"";"";"";True;"2090168
2090169";False;"";True;"2090168
2090169";False;False;"";False;""
"698_sub_bnvd";"trichogramma brassicae";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"699_sub_bnvd";"triclopyr";"55335-06-3";"170";"Triclopyr";"55335-06-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000385
2010637
2020303
2020305
2030173
2040140
2110146
8800287
9000099
9800172
9800199
9800509";True;"2000385
2010637
2020303
2020305
2030173
2040140
2110146
2120118
2120133
2160487
8800287
9000099
9800172
9800199
9800509"
"700_sub_bnvd";"triethanolamine";"102-71-6";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"701_sub_bnvd";"trifloxystrobine";"141517-21-7";"176";"Trifloxystrobin";"141517-21-7 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2090178";True;"2090178"
"702_sub_bnvd";"trifluraline";"1582-09-8";"178";"Trifluralin";"1582-09-8";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2020164
2020176
9000673
9700223
9800195
9800478";True;"9800195
9800478"
"703_sub_bnvd";"triflusulfuron-methyl";"126535-15-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"704_sub_bnvd";"triglyceride ethoxyle";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"705_sub_bnvd";"trimethylamine hydrochloride";"593-81-7";"182";"Trimethylamine hydrochloride";"593-81-7";False;False;False;"";False;"";True;"2130114
2130115";False;"";True;"2130114
2130115";False;False;"";False;""
"706_sub_bnvd";"trinexapac-ethyl";"95266-40-3";"183";"Trinexapac (aka cimetacarb)";"104273-73-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"707_sub_bnvd";"triticonazole";"131983-72-7";"185";"Triticonazole";"131983-72-7 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000135
2100004
2100165
2110159
2110160";True;"2000135
2100004
2100165
2110159
2110160"
"708_sub_bnvd";"tritosulfuron";"142469-14-5";"186";"Tritosulfuron";"142469-14-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"709_sub_bnvd";"valifenalate";"283159-90-0";"189";"Valifenalate (formerly Valiphenal)";"283159-90-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"710_sub_bnvd";"virus de la granulose";"";"";"";"";"";"";"";"";"";"";True;"2120081
9800076";False;"";True;"2120081
9800076";False;False;"";False;""
"711_sub_bnvd";"virus de la mosaique du pepino isolat vc1";"";"";"";"";"";"";"";"2190247";"";"";True;"2190247";False;"";True;"2190247";False;False;"";False;""
"712_sub_bnvd";"virus de la mosaique du pepino isolat vx1";"";"";"";"";"";"";"";"2190247";"";"";True;"2190247";False;"";True;"2190247";False;False;"";False;""
"713_sub_bnvd";"virus de la mosaique du pepino souche ch2 isolat 1906";"";"";"";"";"";"";"";"2159995";"";"";True;"2159995";False;"";True;"2159995";False;False;"";False;""
"714_sub_bnvd";"virus zymv-wk";"";"";"";"";"";"";"";"";"";"";True;"2060125";False;"";True;"2060125";False;False;"";False;""
"715_sub_bnvd";"z-11-tetradecenyl acetate";"20711-10-8";"368";"(Z)-11-Tetradecen-1-yl acetate (SCLP Acetates)";"20711-10-8";False;False;True;"";False;"";True;"2150175
2161035
2170434
2170785";False;"";True;"2150175
2161035
2170434
2170785";False;False;"";False;""
"716_sub_bnvd";"z-9-tetradecenyl acetate";"16725-53-4";"377";"(Z)-9-Tetradecen-1-yl acetate (SCLP Acetates)";"16725-53-4";False;False;True;"";False;"";True;"2150175
2161035
2170785";False;"";True;"2150175
2161035
2170785";False;False;"";False;""
"717_sub_bnvd";"z/e-11 hexadecenal";"53939-28-9";"1017";"(Z)-11-Hexadecenal (SCLP Aldehydes)";"53939-28-9";False;False;False;"";False;"";True;"2189998";False;"";True;"2189998";False;False;"";False;""
"718_sub_bnvd";"zetacypermethrine";"52315-07-8";"834";"Cypermethrin";"52315-07-8";False;False;False;"";True;"isomères non-actifs";False;"";False;"";False;"";False;False;"";False;""
"718_sub_bnvd";"zetacypermethrine";"52315-07-8";"198";"zeta-Cypermethrin";"52315-07-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"719_sub_bnvd";"zinc (sulfate de zinc)";"7446-19-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"720_sub_bnvd";"zirame";"137-30-4";"1008";"Ziram";"137-30-4";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"721_sub_bnvd";"zoxamide";"156052-68-5";"200";"Zoxamide";"156052-68-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
