"id_bnvd";"libelle_bnvd";"cas_bnvd";"codes_h_agritox";"codes_h_atp";"categories_danger_agritox";"categories_danger_atp";"mentions_danger_agritox";"mentions_danger_atp";"cmr1";"cmr2";"t_ou_t+";"effet_sur_ou_via_allaitement";"autre_classe_danger_sante";"env_a";"env_b";"autre_classe_danger_environnement";"autre_corrosif";"autre_explosif";"autre_inflammable"
"274_sub_bnvd";"dichlorvos";"62-73-7";"";"H301
H311
H317
H330
H400";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par voie cutanée), catégorie 3
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"";"Toxique en cas d’ingestion
Toxique par contact cutané
Peut provoquer une allergie cutanée
Mortel par inhalation
Très toxique pour les organismes aquatiques";False;False;True;False;True;True;False;False;False;False;False
"275_sub_bnvd";"diclofop methyl";"51338-27-3";"H302
H317
H400
H410";"H302
H317
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"276_sub_bnvd";"dicofol";"115-32-2";"";"H302
H312
H315
H317
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité aiguë (par voie cutanée), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Nocif par contact cutané
Provoque une irritation cutanée
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"277_sub_bnvd";"difenacoum";"56073-07-5";"";"H300
H310
H330
H360D
H372
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 1
Toxicité aiguë (par voie cutanée), catégorie 1
Toxicité aiguë (par inhalation), catégorie 1
Toxicité pour la reproduction, catégorie 1B(D)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Mortel en cas d’ingestion
Mortel par contact cutané
Mortel par inhalation
Peut nuire au fœtus.
Risque avéré d’effets graves pour le sang à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";True;False;True;False;False;True;False;False;False;False;False
"278_sub_bnvd";"difenoconazole";"119446-68-3";"H302
H319
H351
H400
H410";"H302
H319
H351
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Provoque une sévère irritation des yeux
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Provoque une sévère irritation des yeux
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"279_sub_bnvd";"difethialone";"104653-34-1";"";"H300
H310
H330
H360D
H372
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 1
Toxicité aiguë (par voie cutanée), catégorie 1
Toxicité aiguë (par inhalation), catégorie 1
Toxicité pour la reproduction, catégorie 1B(D)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Mortel en cas d’ingestion
Mortel par contact cutané
Mortel par inhalation
Peut nuire au fœtus.
Risque avéré d’effets graves pour le sang à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";True;False;True;False;False;True;False;False;False;False;False
"280_sub_bnvd";"diflubenzuron";"35367-38-5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"281_sub_bnvd";"diflufenicanil";"83164-33-4";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"282_sub_bnvd";"dimethachlore";"50563-36-5";"H302
H317
H400
H410";"H302
H317
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"283_sub_bnvd";"dimethenamide-p (dmta-p)";"163515-14-8";"H302
H317
H400
H410";"H302
H317
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"284_sub_bnvd";"dimethenamide";"87674-68-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"285_sub_bnvd";"dimethoate";"60-51-5";"";"H302
H312";"";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité aiguë (par voie cutanée), catégorie 4";"";"Nocif en cas d’ingestion
Nocif par contact cutané";False;False;False;False;True;False;False;False;False;False;False
"286_sub_bnvd";"dimethomorphe";"110488-70-5";"H360F
H411";"H360F
H411";"Toxicité pour la reproduction, catégorie 1B(F)
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Toxicité pour la reproduction, catégorie 1B(F)
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Peut nuire à la fertilité.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Peut nuire à la fertilité.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";True;False;False;False;False;True;False;False;False;False;False
"287_sub_bnvd";"dimethyl disulfide";"624-92-0";"";"H225
H301
H317
H319
H331
H336
H370
H400
H410";"";"Liquides inflammables, catégorie 2
Toxicité aiguë (par voie orale), catégorie 3
Sensibilisation cutanée, catégorie 1
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité aiguë (par inhalation), catégorie 3
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Effets narcotiques
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Liquide et vapeurs très inflammables
Toxique en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Toxique par inhalation
Peut provoquer somnolence ou vertiges
Risque avéré d’effets graves pour les voies respiratoires supérieures (inhalation)
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;True
"288_sub_bnvd";"dimethyl polysiloxane";"63148-62-9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"289_sub_bnvd";"dimoxystrobine";"149961-52-4";"H332
H351
H361d
H400
H410";"H332
H351
H361d
H400
H410";"Toxicité aiguë (par inhalation), catégorie 4
Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par inhalation), catégorie 4
Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif par inhalation
Susceptible de provoquer le cancer
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif par inhalation
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"290_sub_bnvd";"dinocap";"39300-45-3";"";"H302
H315
H317
H332
H360D
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 4
Toxicité pour la reproduction, catégorie 1B(D)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Provoque une irritation cutanée
Peut provoquer une allergie cutanée
Nocif par inhalation
Peut nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";True;False;False;False;True;True;False;False;False;False;False
"291_sub_bnvd";"dioxyde de carbone";"124-38-9";"Sans classement";"";"Sans classement";"";"Sans classement";"";False;False;False;False;False;False;False;False;False;False;False
"292_sub_bnvd";"diphenylamine";"122-39-4";"";"H301
H311
H331
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 3
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Toxique par contact cutané
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"293_sub_bnvd";"diquat";"85-00-7";"";"H302
H315
H317
H319
H330
H335
H372
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Sensibilisation cutanée, catégorie 1
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité aiguë (par inhalation), catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Provoque une irritation cutanée
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Mortel par inhalation
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"294_sub_bnvd";"disodium phosphate";"7558-79-4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
